0.000000000000000000e+00	1.799999999999999933e-01	6.781524926686217924e-02	0.000000000000000000e+00	3.148148148148148806e-01	5.775052692086607431e-01	6.416065911431514390e-01	2.692031390664641477e-01	0.000000000000000000e+00	2.080152671755725324e-01	2.872340425531915709e-01	1.000000000000000000e+00	8.967991169977926336e-02
2.359225391784275816e-04	0.000000000000000000e+00	2.423020527859237883e-01	0.000000000000000000e+00	1.728395061728394411e-01	5.479977007089481544e-01	7.826982492276004511e-01	3.489619801944184307e-01	4.347826086956521618e-02	1.049618320610686967e-01	5.531914893617022599e-01	1.000000000000000000e+00	2.044701986754966783e-01
2.356977440005538632e-04	0.000000000000000000e+00	2.423020527859237883e-01	0.000000000000000000e+00	1.728395061728394411e-01	6.943858976815482364e-01	5.993820803295571986e-01	3.489619801944184307e-01	4.347826086956521618e-02	1.049618320610686967e-01	5.531914893617022599e-01	9.897372535175752439e-01	6.346578366445916608e-02
2.927957191804687496e-04	0.000000000000000000e+00	6.304985337243403098e-02	0.000000000000000000e+00	1.502057613168724381e-01	6.585552787890401882e-01	4.418125643666323543e-01	4.485445898389546215e-01	8.695652173913043237e-02	6.679389312977099258e-02	6.489361702127659504e-01	9.942760603156992616e-01	3.338852097130242530e-02
7.050700754007984761e-04	0.000000000000000000e+00	6.304985337243403098e-02	0.000000000000000000e+00	1.502057613168724381e-01	6.871048093504503740e-01	5.283213182286303766e-01	4.485445898389546215e-01	8.695652173913043237e-02	6.679389312977099258e-02	6.489361702127659504e-01	1.000000000000000000e+00	9.933774834437085477e-02
2.644715267683849977e-04	0.000000000000000000e+00	6.304985337243403098e-02	0.000000000000000000e+00	1.502057613168724381e-01	5.497221689978922798e-01	5.746652935118435890e-01	4.485445898389546215e-01	8.695652173913043237e-02	6.679389312977099258e-02	6.489361702127659504e-01	9.929900650562308861e-01	9.602649006622515637e-02
9.213230365152789069e-04	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526749275e-01	4.696301973558152931e-01	6.560247167868177298e-01	4.029226418354263650e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	9.967219728680216662e-01	2.952538631346577902e-01
1.553671871873942142e-03	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526749275e-01	5.002874113814906876e-01	9.598352214212151345e-01	4.383871818421555266e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	1.000000000000000000e+00	4.806843267108166784e-01
2.303251392493729441e-03	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526749275e-01	3.966277064571758215e-01	1.000000000000000000e+00	4.503541907264774213e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	9.741035856573705409e-01	7.781456953642383878e-01
1.840173326073947643e-03	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526749275e-01	4.680973366545315151e-01	8.547888774459321271e-01	4.967308968891233079e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	9.743053104039538503e-01	4.241169977924945100e-01
2.456674101392516182e-03	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526749275e-01	5.395669668518873197e-01	9.412976313079299828e-01	4.744155171002737426e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	9.889555701245650310e-01	5.165562913907284504e-01
1.249299201032978831e-03	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526749275e-01	4.690553745928340290e-01	8.238928939237899485e-01	4.635033509443570732e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	1.000000000000000000e+00	3.184326710816776651e-01
9.830293128416042487e-04	1.250000000000000000e-01	2.716275659824047284e-01	0.000000000000000000e+00	2.860082304526749275e-01	4.460624640735774138e-01	3.717816683831102198e-01	3.929561967463557903e-01	1.739130434782608647e-01	2.366412213740458070e-01	2.765957446808510189e-01	9.838620202733371345e-01	3.857615894039734816e-01
7.007315284678365154e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.575589193332056381e-01	6.065911431513902885e-01	3.253553274104519777e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	1.000000000000000000e+00	1.801876379690948993e-01
7.099481307606573394e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.857252347192949626e-01	8.403707518022657252e-01	3.030217606780092332e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.574360784709263772e-01	2.353752759381898263e-01
6.980677056100333816e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.355240467522513703e-01	5.520082389289392433e-01	3.063590648273604167e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.967724040546674935e-01	1.859823399558498958e-01
1.177488381461231498e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.548764131059589988e-01	2.718846549948507052e-01	3.063590648273604167e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.746583287104746418e-01	1.338300220750551772e-01
8.743183648218924575e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.654148304272850423e-01	8.115345005149330326e-01	2.844710782129509230e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.744061727772455050e-01	3.570640176600441418e-01
8.951231585341017441e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	3.630963786165933294e-01	3.470648815653965547e-01	2.425137993434513251e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	7.278985324524687162e-01	2.748344370860926755e-01
8.086781728827778862e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.150220348725810471e-01	6.858908341915550544e-01	2.425137993434513251e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.849967219728680279e-01	2.635209713024281863e-01
1.399878250931663355e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	3.849396436098870833e-01	9.804325437693098833e-01	2.426411079486036904e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.487366987745221580e-01	5.322847682119205004e-01
9.505688891566449125e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.606246407357731942e-01	8.887744593202884236e-01	2.621375114805081230e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.889807857178879447e-01	3.338852097130242669e-01
1.378163036749065901e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.945391837516767142e-01	9.145211122554067762e-01	2.589184224645127430e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	1.000000000000000000e+00	4.688189845474612927e-01
1.103867960707601188e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.315002874113815223e-01	1.000000000000000000e+00	2.696759995998872506e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.940491199757931495e-01	5.008278145695364003e-01
8.361706231367289910e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.527687296416939566e-01	9.392378990731203858e-01	2.973565277487292269e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.935195925160119623e-01	4.020419426048564837e-01
9.376431664289081383e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	3.904962636520407093e-01	8.527291452111225301e-01	3.023579372368576657e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	7.642846336174291544e-01	4.078366445916115079e-01
7.481071122047146423e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.315002874113815223e-01	9.001029866117404854e-01	3.230364921023197722e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.495183821675324820e-01	3.609271523178807506e-01
1.067158908160829173e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.763364629239317805e-01	8.846549948506693406e-01	3.022488155752985350e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	7.717484492410107144e-01	4.290838852097130229e-01
8.617185951020726875e-03	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	5.621766621958230736e-01	9.423274974253347258e-01	3.023670307086542275e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.774068283826718995e-01	3.054635761589403753e-01
1.119626102676546386e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	5.964744203870474548e-01	8.692070030895983068e-01	2.827524120433940191e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.579656059307076754e-01	2.828366445916114524e-01
1.263899647835874281e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.123395286453344077e-01	9.392378990731203858e-01	2.822068037355981995e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.073831257249483917e-01	5.758830022075055455e-01
1.515569089224353024e-02	0.000000000000000000e+00	2.815249266862170363e-01	0.000000000000000000e+00	3.148148148148148806e-01	4.811266526154436285e-01	1.000000000000000000e+00	2.769325900935717955e-01	1.304347826086956486e-01	2.290076335877862523e-01	8.936170212765957022e-01	9.491401482676888879e-01	3.120860927152317443e-01
